,housing_median_age,median_income,median_house_value,log_total_rooms,rooms_per_household,room_per_bedroom,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,age_mid_old,age_new,age_very_old
8171,35.0,2.7092,256300.0,7.515344571180436,4.389952153110048,4.218390804597701,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8172,36.0,5.3701,251400.0,7.1372784372603855,5.957345971563981,6.131707317073171,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8173,36.0,4.3897,235000.0,7.516433302915632,6.022950819672131,5.758620689655173,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8174,36.0,5.587,244900.0,7.597897950521784,5.913946587537092,5.629943502824859,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8175,36.0,5.7942,257000.0,7.707062655370473,6.008108108108108,6.008108108108108,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8176,36.0,5.0795,243300.0,7.22402480828583,5.334630350194552,5.484,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8177,36.0,4.4831,253900.0,7.45298232946546,5.2560975609756095,5.354037267080745,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8178,36.0,4.66,244800.0,7.427144133408616,6.0,5.77319587628866,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8179,35.0,5.4602,231600.0,6.942156705699469,5.84180790960452,5.7444444444444445,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8180,37.0,6.2187,257900.0,7.43543801981455,6.250922509225092,6.05,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8181,36.0,5.62,239600.0,7.5822291942764615,6.228571428571429,6.036923076923077,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8182,37.0,5.0574,240800.0,7.503840746698951,5.530487804878049,5.513677811550152,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8183,36.0,5.8491,247300.0,8.345455428161928,6.671949286846276,6.407914764079147,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8184,35.0,5.7389,251800.0,8.404472321352118,6.010767160161508,6.035135135135135,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8185,35.0,5.7368,287200.0,7.771067086065406,6.2368421052631575,6.253298153034301,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8186,36.0,5.1805,249400.0,8.11969625295725,5.945132743362832,5.635906040268456,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8187,16.0,7.9767,500001.0,8.29054350077274,7.065602836879433,7.0282186948853616,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
8188,29.0,4.6133,500001.0,7.9854843567338225,5.5625,5.604961832061068,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8189,31.0,3.7232,500001.0,8.019612794400267,4.360114777618365,4.112313937753721,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8190,36.0,5.3441,480600.0,7.1276936993473985,5.633484162895928,5.900473933649289,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8191,43.0,4.3317,232400.0,7.294377299288821,4.729903536977492,4.887043189368771,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8192,41.0,4.1687,240700.0,7.47477218239787,5.873333333333333,5.611464968152866,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
8193,44.0,5.0072,236200.0,7.675081857716334,5.914835164835165,5.741333333333333,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8194,45.0,4.375,234800.0,7.748460023899697,5.413551401869159,5.171875,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8195,45.0,4.6452,212500.0,7.326465613840322,5.689138576779026,5.775665399239544,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8196,20.0,3.7716,242900.0,8.806723554725636,4.176360225140713,3.716193656093489,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8197,43.0,3.4211,203900.0,7.826842098158293,4.615101289134438,4.71939736346516,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8198,5.0,3.7826,196300.0,8.216358332386156,4.363207547169812,3.7260825780463245,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
8199,23.0,3.4833,209400.0,7.853216388156072,4.259933774834437,3.739825581395349,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8200,44.0,3.1711,215400.0,7.77863014732581,4.033783783783784,3.8578352180936997,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8201,44.0,3.108,217900.0,7.650644551436897,4.202,4.235887096774194,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8202,25.0,3.0453,185900.0,8.297543529356284,4.141382868937049,3.6581586144029172,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8203,17.0,2.0875,181300.0,7.368339686311381,3.9014778325123154,3.6413793103448278,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8204,14.0,1.9808,139100.0,7.444248649496705,3.2865384615384614,3.0627240143369177,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8205,33.0,2.0156,152700.0,7.6251071482389,3.4304857621440537,3.500854700854701,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8206,25.0,2.4,153700.0,8.22764270790443,3.520225776105362,3.171186440677966,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8207,26.0,2.875,164000.0,8.026823576217629,3.9804941482444733,3.626777251184834,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8208,32.0,2.375,139700.0,7.683403681053826,3.3503086419753085,3.230654761904762,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8209,30.0,1.9318,115900.0,7.2078598714324755,2.443840579710145,2.5992292870905587,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8210,36.0,1.2746,129700.0,7.437206366871292,3.910138248847926,3.0854545454545454,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8211,27.0,2.0186,130000.0,7.365812837209472,3.5267857142857144,3.0980392156862746,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8212,28.0,1.7589,118300.0,7.106606137727303,3.5028735632183907,2.9877450980392157,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8213,20.0,1.2206,162500.0,7.135687347028144,3.9465408805031448,3.486111111111111,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8214,29.0,2.2543,156300.0,7.065613363597717,3.136729222520107,3.1707317073170733,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8215,37.0,2.137,126600.0,7.51479976048867,3.8529411764705883,3.3284936479128855,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8216,30.0,1.9387,141700.0,8.041734711487537,3.655294117647059,3.125754527162978,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8217,24.0,2.8533,137500.0,5.420534999272286,3.1690140845070425,3.125,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8218,25.0,2.0675,116700.0,7.955775781534187,3.1467991169977925,2.9452479338842976,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8219,33.0,4.5938,112500.0,3.4965075614664802,0.8888888888888888,1.7777777777777777,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8220,44.0,2.1964,150000.0,4.804021044733257,4.033333333333333,4.172413793103448,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8221,48.0,1.7,104200.0,4.969813299576001,2.86,3.4878048780487805,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8222,21.0,5.0,87500.0,3.912023005428146,3.0625,3.5,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8223,21.0,1.3274,218800.0,7.91644286012226,2.828689370485036,2.663751214771623,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8224,35.0,0.9318,187500.0,7.321188556739478,2.803339517625232,2.548060708263069,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8225,46.0,1.7064,175000.0,7.5443321080536885,3.2180579216354346,2.901689708141321,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8226,48.0,1.9872,168800.0,7.4770384723196965,3.7896995708154506,3.5533199195171026,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8227,52.0,2.3305,162500.0,7.887208585813932,3.488859764089122,2.980963045912654,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8228,35.0,1.2321,137500.0,7.362010551259734,3.062256809338521,2.6102819237147594,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8229,40.0,1.2864,131300.0,7.618251097876695,2.5520702634880803,2.2625139043381535,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8230,24.0,1.5076,145800.0,7.785305182539862,3.192563081009296,2.935286935286935,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8231,22.0,1.9797,143800.0,7.020190708311925,2.8020050125313283,2.5583524027459954,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8232,52.0,2.2344,200000.0,7.226936018493289,4.337539432176656,3.008752735229759,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8233,41.0,2.7813,129200.0,7.055312843339752,3.4464285714285716,2.9242424242424243,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8234,42.0,2.225,106300.0,6.249975242259483,2.438679245283019,2.218884120171674,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8235,45.0,1.5,162500.0,7.268920128193722,2.7683397683397684,2.287081339712919,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8236,25.0,4.6629,162500.0,7.274479558773871,3.7454545454545456,3.6785714285714284,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8237,52.0,1.4048,200000.0,7.354362330421477,3.05078125,2.5357142857142856,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8238,39.0,1.5536,155000.0,7.406103381237015,3.2965931863727453,3.0073126142595976,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8239,36.0,1.1483,112500.0,7.51425465281641,2.956451612903226,2.6642441860465116,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8240,21.0,1.6178,137500.0,7.651595573857601,3.487562189054726,2.892709766162311,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8241,31.0,1.0714,150000.0,7.445417556701687,3.012323943661972,2.476121562952243,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
8242,20.0,1.4565,152500.0,7.52456122628536,3.3309352517985613,3.3309352517985613,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
8243,17.0,2.0769,100000.0,7.258412150595307,3.941666666666667,3.2545871559633026,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
